danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo_confidence,time_signature_confidence,key_confidence,mode,mode_confidence,al_type_compilation,al_type_single,exp_False,track_dur_sc,pop_sc,loud_sc,tempo_sc,time_sc,key_sc,follow_sc,target
0.468,0.544,0.0413,0.554,0.0,0.0864,0.296,0.001,0.928,0.43,0,0.501,0,1,1,0.355469996229589,0.5978260869565217,0.7618215655740816,0.0852390852390851,0.75,0.2727272727272727,0.0261871171457329,2
0.748,0.777,0.043,0.0471,0.00426,0.126,0.97,0.77,1.0,0.487,1,0.537,0,0,1,0.2436537457582876,0.4673913043478261,0.8367199665767783,0.4015434616700439,0.75,0.9090909090909092,0.0030542060509551,1
0.539,0.33,0.025,0.465,1.39e-05,0.0665,0.574,0.664,0.984,0.64,1,0.689,0,1,1,0.2530888366831985,0.4999999999999999,0.6833529568156784,0.5654096160425275,0.75,0.8181818181818182,0.0003119650467568,0
0.609,0.301,0.11,0.00944,0.00341,0.186,0.321,0.465,1.0,0.0,0,0.069,0,1,1,0.7898322167116216,0.4999999999999999,0.4882449010596679,1.0,0.75,0.9090909090909092,0.0015507019077247,2
0.692,0.75,0.0411,0.145,0.0,0.133,0.443,0.693,1.0,0.254,0,0.432,0,1,1,0.1405565706662026,0.7391304347826086,0.8540012913517413,0.3949840785283823,0.75,0.0,0.0072432666287043,2
0.44,0.624,0.0347,0.547,4.02e-06,0.096,0.479,0.183,0.958,0.789,0,0.904,0,1,1,0.180530177789379,0.75,0.7479585248205399,0.6064896444643281,0.75,0.7272727272727273,0.0072752709657372,2
0.465,0.743,0.132,0.0113,0.0,0.0848,0.221,0.245,0.918,0.246,1,0.271,0,1,0,0.3067628121465239,0.4891304347826087,0.8193246990011014,0.5578238901023712,0.75,0.3636363636363636,0.0030419477174351,0
0.453,0.655,0.0259,0.0794,7.61e-06,0.0849,0.368,0.521,0.946,0.563,1,0.599,0,0,1,0.2894878041706546,0.7391304347826086,0.8581032321774468,0.736933866680702,0.75,0.8181818181818182,0.025801102314058,1
0.705,0.919,0.0604,0.00724,0.0,0.0891,0.921,0.943,0.988,0.0,0,0.191,0,1,1,0.1874655587459032,0.5434782608695652,0.7981313380682895,0.5264809600252638,0.75,0.3636363636363636,0.0001719165395587,2
0.767,0.652,0.17,0.356,0.0,0.086,0.451,0.837,1.0,0.204,0,0.317,0,0,0,0.1923308390614577,0.7065217391304348,0.7753807588590527,0.4611371351877682,0.75,0.8181818181818182,0.00718307448546,3
0.915,0.621,0.1,0.0745,0.0,0.628,0.527,0.883,1.0,0.318,1,0.144,0,0,0,0.1861857942515734,0.7826086956521738,0.7726081507083442,0.4734598278902077,0.75,0.1818181818181818,0.3447543987448703,1
0.846,0.81,0.0867,0.222,0.0,0.139,0.762,0.834,0.629,0.73,0,0.549,0,1,1,0.1481173322892195,0.7282608695652173,0.8918303011888031,0.4939143135345667,0.75,0.8181818181818182,0.0378331609912203,2
0.734,0.532,0.102,0.361,0.0,0.105,0.491,0.288,1.0,0.106,0,0.457,0,0,0,0.1215685634734186,0.7173913043478262,0.675111094230696,0.5134477223084818,0.75,0.6363636363636364,0.0013125412974759,3
0.535,0.509,0.0309,0.285,0.0,0.131,0.177,0.371,0.895,0.568,1,0.584,0,1,1,0.3249514197047478,0.6630434782608696,0.7258916024155873,0.5580936340430012,0.75,0.4545454545454546,0.0074705046912206,0
0.767,0.684,0.0431,0.508,0.0,0.0417,0.965,0.501,1.0,0.644,0,0.605,0,1,1,0.1109370921430435,0.7608695652173914,0.8960461848152226,0.2302692176109898,0.75,1.0,0.0004509867254242,2
0.832,0.647,0.0755,0.0588,0.0014,0.411,0.488,0.765,1.0,0.589,0,0.596,0,1,1,0.1760890687084892,0.576086956521739,0.7162824262220364,0.2765533303507986,0.75,0.8181818181818182,0.0033574566856692,2
0.488,0.405,0.0302,0.503,6.86e-06,0.108,0.152,0.378,0.947,0.36,0,0.442,0,1,1,0.3233906870848922,0.7717391304347825,0.7781913479433323,0.4082212689807627,0.75,0.7272727272727273,0.0327647807991424,2
0.627,0.949,0.0531,0.0568,0.0,0.645,0.682,0.907,0.843,0.063,0,0.082,0,0,1,0.1633965602250645,0.7717391304347825,0.8603820881917276,0.5663175346719651,0.75,0.8181818181818182,0.0168453037838131,3
0.76,0.555,0.0599,0.185,0.000255,0.0916,0.269,0.333,1.0,1.0,0,0.85,0,0,0,0.0300092085037269,0.7065217391304348,0.5375821337688479,0.3947603884312745,0.75,1.0,0.0102331459613584,3
0.695,0.63,0.035,0.229,0.0,0.118,0.55,0.731,1.0,0.73,0,0.775,0,0,0,0.2971972069955625,0.7934782608695652,0.7464392874776861,0.466900444748546,0.75,0.7272727272727273,0.0109170955455315,3
0.418,0.718,0.142,0.0461,0.0,0.249,0.526,0.03,0.926,0.026,0,0.229,0,1,1,0.2379655007395806,0.6086956521739131,0.8177674807246761,0.1441090555014605,0.75,0.9090909090909092,0.0005364497548946,2
0.574,0.852,0.0397,0.0529,0.0,0.161,0.501,0.54,0.807,0.667,1,0.71,0,0,1,0.2403020679254038,0.4999999999999999,0.9709825667514906,0.4147280191583988,0.75,0.1818181818181818,1.0,1
0.896,0.752,0.157,0.00542,2.2e-06,0.0432,0.692,0.576,1.0,0.032,1,0.268,0,1,0,0.0680486673047362,0.7065217391304348,0.7830149265068934,0.2563488512855602,0.75,0.0909090909090909,0.0005697353558462,0
0.571,0.75,0.187,0.00454,1.55e-06,0.49,0.307,0.317,0.916,0.77,0,0.645,0,0,0,0.1003491255546854,0.5217391304347827,0.6906073151278057,0.611634516697808,0.75,0.9090909090909092,0.0031789702609103,3
0.802,0.623,0.459,0.0292,0.055,0.113,0.457,0.249,1.0,0.205,0,0.712,0,0,0,0.1694618463412512,0.826086956521739,0.7957385392532947,0.0985946998605226,0.75,1.0,0.012730229382135,3
0.704,0.797,0.0475,0.0826,0.000745,0.0546,0.825,0.795,1.0,0.533,1,0.589,0,1,1,0.1305595434902404,0.9456521739130436,0.7932697785711571,0.5262835864101687,0.75,0.0,0.1375002550033242,0
0.782,0.748,0.0366,0.0584,0.000296,0.133,0.384,0.922,0.984,0.479,0,0.549,0,0,1,0.6776951187679456,0.5326086956521738,0.7399445478369857,0.3488644438011526,0.75,0.5454545454545454,0.0201703926533235,3
0.593,0.935,0.225,0.268,0.0,0.286,0.783,0.239,1.0,0.503,0,0.486,0,1,1,0.185921140404304,0.8478260869565217,0.888108169698811,0.2630003421142661,0.75,0.3636363636363636,0.0220552772693739,2
0.735,0.692,0.193,0.307,0.0,0.22,0.869,0.325,1.0,0.477,1,0.502,0,0,0,0.3451974390208532,0.5217391304347827,0.7206882145163127,0.1644714334587752,0.75,0.0,0.0002001497806607,1
0.756,0.417,0.0336,0.538,0.0255,0.0999,0.276,0.322,0.728,0.639,1,0.447,0,1,1,0.1718981118941964,0.5108695652173914,0.7610239659690834,0.4207742309008131,0.75,0.9090909090909092,0.001833661320237,0
0.719,0.643,0.111,0.606,0.0,0.0804,0.615,0.18,1.0,0.393,1,0.476,0,1,1,0.1239957655384437,0.7608695652173914,0.7524782559155303,0.2102818495223558,0.75,0.7272727272727273,0.0038634105419033,0
0.75,0.726,0.0348,0.000177,2.48e-05,0.22,0.673,0.969,0.988,0.778,1,0.578,0,1,1,0.167473317091563,0.576086956521739,0.7812298226290401,0.434300902655333,0.75,0.8181818181818182,2.040026593950245e-05,0
0.491,0.533,0.0473,0.393,0.0,0.0944,0.214,0.118,0.849,0.263,1,0.421,0,1,1,0.3569745352243394,0.5869565217391304,0.7299555623077214,0.5911668728124424,0.75,0.8181818181818182,0.001102850189761,0
0.736,0.569,0.0779,0.144,5.27e-05,0.112,0.433,0.524,0.992,0.54,0,0.373,0,0,1,0.2085436062530816,0.7282608695652173,0.8832086292681073,0.7366772809810785,0.75,0.7272727272727273,0.0349913357935115,3
0.842,0.689,0.0662,0.181,0.0,0.0981,0.881,0.79,0.993,0.23,1,0.435,0,1,0,0.1414629194582209,0.5217391304347827,0.7620874321090811,0.3288178636279902,0.75,0.1818181818181818,0.0015551090921259,0
0.577,0.441,0.0933,0.569,0.0,0.111,0.692,0.752,1.0,0.425,0,0.473,0,0,1,0.2294258824211839,0.5978260869565217,0.6585134262600174,0.2938827337561515,0.75,1.0,0.0305194975428129,3
0.562,0.519,0.0326,0.557,0.000268,0.172,0.415,0.441,0.984,0.551,1,0.595,1,0,1,0.479628904550596,0.7173913043478262,0.6862774887006722,0.4139845785415406,0.75,0.2727272727272727,0.0765794088075626,1
0.774,0.748,0.0352,0.331,0.0057,0.126,0.714,0.944,0.99,0.253,1,0.312,0,1,0,0.2000638069549581,0.8478260869565217,0.7492498765619657,0.499539461564778,0.5,0.0,0.0078405082674008,0
0.763,0.733,0.113,0.138,0.0,0.0827,0.587,0.382,1.0,0.101,0,0.285,0,0,1,0.1729929812349546,0.75,0.7702153518933494,0.2301113187189136,0.75,0.4545454545454546,0.00261827644832,3
0.746,0.765,0.0993,0.0112,0.0,0.0936,0.737,0.922,1.0,0.753,0,0.511,0,0,1,0.2222240349198062,0.826086956521739,0.8508868547988908,0.3555554093528776,0.75,0.5454545454545454,0.5613155981569247,3
0.607,0.619,0.396,0.142,0.0,0.231,0.377,0.316,1.0,0.398,1,0.56,0,0,0,0.1924178485454915,0.7608695652173914,0.7629230126476507,0.2827245453827732,0.5,0.7272727272727273,0.0731511827360864,1
0.622,0.94,0.0413,0.0094,6.48e-06,0.0957,0.96,0.696,0.997,0.509,1,0.53,0,1,1,0.3401817048058238,0.75,0.8285920467925101,0.6451156609384457,0.75,0.1818181818181818,0.0088063904355556,0
0.711,0.638,0.258,0.116,0.0,0.311,0.584,0.451,1.0,0.234,0,0.167,0,0,0,0.2309594245772789,0.4891304347826087,0.6569182270500208,0.624601963209558,0.75,0.6363636363636364,0.0031789702609103,3
0.705,0.616,0.21,0.0665,0.0,0.12,0.413,0.348,1.0,0.361,0,0.389,0,1,1,0.1191032947591287,0.4999999999999999,0.8435565346196208,0.7365654359325245,0.75,0.5454545454545454,0.0011544642256347,2
0.453,0.742,0.222,0.114,0.0,0.119,0.415,0.047,0.966,0.0,1,0.204,0,0,1,0.2597577510948693,0.4021739130434782,0.8250598199703747,0.149280244216953,0.75,1.0,0.0001563414590152,1
0.501,0.964,0.0633,0.000415,0.0,0.177,0.649,0.591,0.821,0.451,0,0.502,0,0,1,0.1861640418805649,0.5108695652173914,0.870371073720992,0.5594094581436353,0.75,0.0909090909090909,0.0041578013729242,3
0.674,0.456,0.0399,0.785,0.0,0.126,0.933,0.194,0.595,0.117,1,0.425,0,1,1,0.1811102410162708,0.7608695652173914,0.7808879942268979,0.1971499249980263,0.75,0.2727272727272727,0.0405184993382635,0
0.346,0.5,0.0388,0.757,0.0,0.189,0.191,0.267,1.0,1.0,1,0.796,0,0,1,0.1816431741059775,0.826086956521739,0.7868130198640281,0.937294402484276,0.5,0.9090909090909092,0.0043984154672726,1
0.646,0.775,0.0467,0.00667,2.37e-05,0.811,0.642,0.883,1.0,0.571,0,0.762,0,1,0,0.1835175034078714,0.6304347826086956,0.7626951270462227,0.4605647517039921,0.75,0.5454545454545454,0.0004399733079103,2
0.859,0.774,0.153,0.424,0.0,0.127,0.588,0.688,1.0,0.425,0,0.549,0,0,0,0.1642267757185533,0.6521739130434783,0.7935356451061566,0.276178320482118,0.75,1.0,0.0044334275940721,3
0.751,0.601,0.0828,0.533,0.0,0.377,0.56,0.215,0.272,0.307,0,0.494,0,1,1,0.158574784651527,0.826086956521739,0.7938394925747274,0.2696978867864944,0.0,0.4545454545454546,0.0225761065088343,2
0.708,0.642,0.0919,0.135,0.0,0.103,0.653,0.378,0.607,0.444,1,0.395,0,1,1,0.2839463876562546,0.5978260869565217,0.7367161684834211,0.7501907944945919,0.75,0.9090909090909092,0.0002765530929188,0
0.643,0.814,0.0751,0.012,0.0265,0.257,0.204,0.586,1.0,0.511,0,0.504,0,1,0,0.1934547115635604,0.7391304347826086,0.8212237456796687,0.1829390247111766,0.75,0.5454545454545454,0.0193213781111143,2
0.739,0.81,0.0311,0.0409,0.0,0.122,0.948,0.882,0.561,0.15,0,0.348,0,1,1,0.2474440964065083,0.7282608695652173,0.816438148049679,0.4471893997210452,0.75,1.0,0.011551666490455,2
0.707,0.971,0.0549,0.13,0.0,0.323,0.966,0.947,1.0,0.47,1,0.446,0,1,1,0.214204660808028,0.4999999999999999,0.9356982794637092,0.5590673438774705,0.75,0.3636363636363636,0.0014153150203159,0
0.615,0.902,0.0859,0.0176,3.91e-05,0.103,0.298,0.124,1.0,0.137,1,0.321,0,1,1,0.1273438179761594,0.7608695652173914,0.8544570625545975,0.1778270480802126,0.75,0.2727272727272727,0.0007913849268023,0
0.553,0.958,0.073,0.0186,3.08e-05,0.297,0.541,0.414,1.0,0.172,0,0.245,0,1,1,0.2171158531279909,0.7608695652173914,0.8984010026966461,0.7239927366509643,0.75,0.3636363636363636,0.0454290568938882,2
0.66,0.717,0.0846,0.169,0.205,0.0745,0.244,0.615,1.0,0.452,1,0.342,0,1,1,0.1030427941645639,0.5108695652173914,0.7186372441034599,0.2301376352009263,0.75,0.0,0.0006971257024858,0
0.603,0.802,0.111,0.306,5.06e-05,0.124,0.787,0.164,1.0,0.845,0,0.614,0,0,1,0.1806534412250935,0.7608695652173914,0.825097800903946,0.4613279296823601,0.75,0.3636363636363636,0.0378822034122784,3
0.59,0.746,0.041,0.178,5.39e-06,0.0594,0.873,0.276,0.794,0.776,1,0.685,0,1,1,0.2261394617013254,0.7065217391304348,0.8165900717839643,0.2766520171583463,0.75,1.0,0.0005145773984953,0
0.639,0.703,0.0794,0.0889,1.78e-06,0.0865,0.138,0.067,0.991,0.32,0,0.386,0,1,1,0.2371751645929406,0.8369565217391304,0.7779634623419043,0.7229598147319666,0.75,0.3636363636363636,0.0111644794385992,2
0.69,0.689,0.0719,0.781,3.9e-06,0.084,0.584,0.406,0.86,0.689,1,0.666,0,0,1,0.1812335044519852,0.4891304347826087,0.7384632914277032,0.2303876417800469,0.75,0.0909090909090909,0.0023668579369551,1
0.87,0.516,0.0541,0.656,0.00823,0.11,0.53,0.882,1.0,0.364,1,0.575,0,1,1,0.2424301748890628,0.8913043478260869,0.7143074176763263,0.3355614621437406,0.75,0.0909090909090909,0.2971258297035778,0
0.728,0.537,0.0898,0.484,0.0,0.354,0.195,0.072,0.822,0.561,0,0.623,0,0,0,0.2529438208764755,0.4673913043478261,0.6855178700292452,0.262802968499171,0.75,0.5454545454545454,0.00064017761044,3
0.599,0.727,0.0783,0.668,2.58e-05,0.102,0.697,0.284,0.95,0.4,1,0.455,0,1,1,0.2498495461005249,0.5543478260869565,0.8325040829503587,0.7104002736914129,0.75,0.3636363636363636,0.0004456526692521,0
0.375,0.457,0.0315,0.868,0.0145,0.191,0.415,0.51,0.981,0.416,1,0.489,0,1,1,0.3225514081034833,0.75,0.7518325800448173,0.7555330403431669,0.5,0.2727272727272727,0.0233331971801107,0
0.716,0.748,0.0356,0.235,0.849,0.114,0.338,0.858,0.994,0.084,1,0.459,0,1,1,0.1681911453348415,0.826086956521739,0.788218314406168,0.3942011631885049,0.75,0.7272727272727273,0.0026146053091487,0
0.777,0.595,0.0375,0.59,0.00139,0.0669,0.546,0.544,1.0,0.755,1,0.697,0,0,1,0.3045041909568143,0.8152173913043479,0.7604922328990845,0.3159227874417747,0.75,0.1818181818181818,0.5931138516124639,1
0.688,0.721,0.0326,0.126,0.000247,0.583,0.493,0.425,0.987,0.237,0,0.333,0,0,1,0.2706484381797616,0.6630434782608696,0.7171559876941773,0.2958762072686123,0.75,0.3636363636363636,0.0165483867728673,3
0.578,0.6,0.0322,0.0677,0.417,0.0778,0.0392,0.667,0.951,0.242,1,0.534,0,0,1,0.327530888366832,0.7173913043478262,0.6199247977515286,0.5264612226637542,0.75,0.7272727272727273,0.0044604613540587,1
0.802,0.61,0.167,0.0549,0.0005,0.149,0.142,0.528,1.0,1.0,0,0.626,0,1,0,0.2227189013602482,0.5326086956521738,0.6917467431349462,0.5131911366088581,0.75,0.0,0.0165948484921318,2
0.865,0.53,0.0972,0.212,0.0018,0.152,0.41,0.232,1.0,0.0,1,0.288,0,0,1,0.1415898082891035,0.5543478260869565,0.800030384746857,0.2763691149767099,0.75,0.7272727272727273,0.0009162763544515,1
0.88,0.531,0.147,0.584,2.03e-06,0.114,0.522,0.459,0.922,0.744,1,0.473,0,1,0,0.1677361582412483,0.7608695652173914,0.7244863078734474,0.2168214953025079,0.75,0.5454545454545454,0.0076811317576846,0
0.856,0.89,0.0627,0.131,0.0143,0.0614,0.77,0.826,1.0,0.78,0,0.626,0,0,0,0.2500126888830882,0.7173913043478262,0.772911998176915,0.519763677991526,0.75,0.1818181818181818,0.0007344550087128,3
0.737,0.488,0.196,0.595,1.53e-05,0.103,0.248,0.356,0.821,0.764,1,0.628,0,1,0,0.1187461933350735,0.75,0.6480306885943256,0.4416103055343561,0.75,0.0909090909090909,0.004231651244323,0
0.392,0.611,0.0501,0.283,0.0,0.165,0.293,0.136,1.0,0.426,1,0.417,0,1,1,0.2223019809159198,0.6086956521739131,0.7944471875118689,0.7063014816179373,0.5,0.9090909090909092,0.0001924712841267,0
0.394,0.366,0.031,0.799,1.05e-06,0.315,0.3,0.41,1.0,0.636,1,0.65,0,1,1,0.3938393659908929,0.7173913043478262,0.6060997379315582,0.328041527408616,0.75,0.2727272727272727,0.0135965273567793,0
0.904,0.614,0.369,0.39,0.000298,0.0988,0.359,0.075,1.0,0.286,1,0.433,0,0,0,0.1470569042025581,0.6195652173913044,0.7084583539063389,0.427379667885997,0.75,0.6363636363636364,0.0165368735715554,1
0.438,0.323,0.0406,0.749,1.1e-06,0.106,0.329,0.035,0.716,0.637,0,0.618,0,1,1,0.3653310710867485,0.5108695652173914,0.6042766531201336,0.3659701571093976,0.75,0.3636363636363636,0.0109390315107778,2
0.756,0.741,0.0257,0.0846,0.0,0.0759,0.762,0.765,0.96,0.405,0,0.691,0,0,1,0.1780177789379042,0.5217391304347827,0.8355805385696379,0.3481012658227848,0.75,0.4545454545454546,0.0012453612680369,3
0.799,0.632,0.222,0.191,0.0,0.134,0.829,0.298,1.0,0.829,1,0.487,0,1,1,0.1713724295948258,0.5434782608695652,0.8271107903832275,0.6579515250401325,0.75,0.0909090909090909,0.000211244980978,0
0.649,0.652,0.336,0.643,0.000665,0.117,0.26,0.385,1.0,0.323,1,0.671,0,0,0,0.1502001218132776,0.6195652173913044,0.6331041817007861,0.6585568041264244,0.75,0.6363636363636364,0.0165368735715554,1
0.735,0.752,0.0855,0.318,6.89e-06,0.331,0.647,0.257,0.994,0.493,1,0.533,0,1,1,0.2505782505293077,0.6956521739130435,0.82323673515895,0.2165451722413748,0.75,0.0909090909090909,0.0080665468488018,0
0.648,0.769,0.0415,0.0312,0.00125,0.138,0.741,0.881,1.0,0.692,0,0.77,0,0,1,0.2522423069114533,0.5543478260869565,0.8034866497018496,0.6316482012684542,0.75,1.0,0.0006911373838871,3
0.297,0.223,0.0326,0.877,0.0,0.112,0.363,0.217,0.561,0.304,1,0.515,0,0,1,0.2510332376229009,0.576086956521739,0.6613240153442971,0.1376352009263401,0.75,0.1818181818181818,0.0007084208163223,1
0.633,0.441,0.247,0.0168,0.0,0.115,0.19,0.556,0.85,0.625,1,0.657,1,0,1,0.1666014095536413,0.7065217391304348,0.5384177143074176,0.3269822890076054,0.75,0.1818181818181818,0.0036999994138899,1
0.862,0.83,0.0537,0.14,0.0,0.0901,0.835,0.351,1.0,0.325,0,0.451,0,0,1,0.530253922677572,0.4130434782608695,0.9108967298416194,0.2239006289639201,0.75,0.5454545454545454,0.0010340345042555,3
0.21,0.58,0.0307,0.00576,0.00827,0.391,0.313,0.268,1.0,0.552,1,0.552,0,1,1,0.2900914324661388,0.7391304347826086,0.7234228417334496,0.7616516224111162,0.75,0.4545454545454546,0.0020740391531536,0
0.838,0.623,0.184,0.0619,0.0,0.213,0.552,0.564,0.629,0.645,1,0.546,0,1,0,0.1979375126888831,0.5434782608695652,0.7644422499905046,0.407892312955604,0.75,1.0,0.0001108066115217,0
0.656,0.445,0.0291,0.445,6.09e-06,0.14,0.389,0.618,0.988,0.362,0,0.503,0,1,1,0.2781167522259926,0.5326086956521738,0.5758289338751945,0.2106437011500302,0.75,0.0909090909090909,0.0005364497548946,2
0.772,0.75,0.0455,0.0201,0.0,0.074,0.587,0.641,1.0,0.189,0,0.398,0,0,1,0.1609747962527916,0.8369565217391304,0.8789927456416877,0.3556672544014316,0.75,0.4545454545454546,0.4174519777058261,3
0.812,0.766,0.0797,0.00218,9e-06,0.137,0.433,0.431,1.0,0.085,1,0.362,0,0,1,0.2242633197018474,0.5326086956521738,0.7665312013369288,0.631437669412353,0.75,0.1818181818181818,0.0030419477174351,1
0.719,0.528,0.0625,0.126,6.79e-06,0.102,0.474,0.16,0.982,0.599,0,0.575,0,1,1,0.1149522172916848,0.5108695652173914,0.6971400357020774,0.76311218716282,0.75,0.7272727272727273,0.0052378068996243,2
0.73,0.494,0.094,0.331,2.4e-06,0.0906,0.381,0.117,1.0,0.681,1,0.709,0,1,1,0.2480150961454799,0.5434782608695652,0.6664514413764289,0.2106173846680176,0.75,0.0,0.0008575835626015,0
0.741,0.572,0.0645,0.265,0.0,0.13,0.525,0.456,1.0,0.339,0,0.255,0,0,0,0.2397020650250877,0.5543478260869565,0.6231911580386644,0.3624569067607042,0.75,0.2727272727272727,0.0036720660430667,3
0.561,0.965,0.0343,0.00383,7.07e-06,0.371,0.304,0.808,0.789,0.898,0,0.773,0,1,0,0.1790546419559732,0.9673913043478262,0.8788788028409737,0.4476367799152608,0.75,0.6363636363636364,0.2325555258663786,2
0.733,0.598,0.0377,0.0307,1.7e-05,0.218,0.831,0.974,1.0,0.016,0,0.196,0,1,1,0.2186711476550943,0.7934782608695652,0.659349006798587,0.3816613595094608,0.75,0.3636363636363636,0.0011093928140267,2
0.579,0.725,0.291,0.327,0.0,0.58,0.633,0.185,1.0,0.517,0,0.451,0,0,0,0.0851750340787145,0.4891304347826087,0.7252459265448743,0.7371443985368037,0.75,1.0,0.0015342181293664,3
0.692,0.488,0.135,0.0508,0.0,0.154,0.299,0.322,0.964,0.37,0,0.431,0,1,1,0.0688063748948635,0.7608695652173914,0.6021117399065667,0.736197005184347,0.75,0.6363636363636364,0.0302063784498315,2
0.645,0.454,0.0371,0.335,9.87e-05,0.117,0.593,0.41,0.949,0.768,0,0.723,0,1,1,0.196750195771339,0.4999999999999999,0.5627255117930798,0.2371180820547909,0.75,0.6363636363636364,0.001833661320237,2
0.658,0.417,0.0366,0.625,0.0,0.132,0.0748,0.603,1.0,0.64,1,0.658,0,1,1,0.2144113083326082,0.6195652173913044,0.7720764176383454,0.7366838601015816,0.75,0.1818181818181818,9.425922431646276e-05,0
0.552,0.694,0.121,0.2,0.0,0.112,0.419,0.058,1.0,0.414,1,0.528,0,0,1,0.305033498651353,0.6086956521739131,0.7359565498119942,0.6970578173109817,0.75,1.0,0.000804306609727,1
0.649,0.683,0.0424,0.0313,0.0,0.118,0.381,0.543,0.816,0.498,1,0.609,0,1,1,0.4151965689260129,0.7934782608695652,0.7718865129704887,0.4605318561014763,0.75,0.5454545454545454,0.0484654524676756,0
0.657,0.769,0.0388,0.101,0.0,0.139,0.45,0.755,1.0,0.308,0,0.494,0,0,0,0.2687632326923634,0.4999999999999999,0.758251357818375,0.3288310218689965,0.75,0.5454545454545454,0.0001349597994358,3
0.453,0.673,0.144,0.32,0.0,0.131,0.266,0.367,0.625,0.222,1,0.468,0,0,0,0.151159038835233,0.826086956521739,0.8038284781039917,0.2109200242111635,0.75,0.7272727272727273,0.0432142422752848,1
0.783,0.699,0.258,0.0939,7.99e-05,0.101,0.808,0.857,1.0,0.627,0,0.597,0,1,0,0.1159836422170016,0.6086956521739131,0.7307151809791483,0.4946774915129345,0.75,0.5454545454545454,0.0003721753639573,2
0.556,0.798,0.254,0.0848,0.0,0.33,0.628,0.251,0.89,0.723,1,0.4,0,1,1,0.1618485164882972,0.6195652173913044,0.8918682821223745,0.4677425721729519,0.75,0.6363636363636364,0.0105765792134375,0
0.808,0.769,0.0833,0.101,4.12e-05,0.119,0.685,0.967,1.0,0.929,0,0.721,0,0,1,0.1389305809333217,0.6195652173913044,0.7446541835998328,0.3684307481775836,0.75,0.6363636363636364,0.0083767762827326,3
0.762,0.861,0.0955,0.0185,0.0,0.264,0.955,0.788,1.0,0.428,1,0.541,0,1,1,0.1744793932538647,0.826086956521739,0.8931976147973716,0.3950564488539172,0.75,0.0,0.0093766528361344,0
0.705,0.562,0.0674,0.257,0.0,0.137,0.569,0.156,1.0,0.144,0,0.368,0,0,1,0.165499289422547,0.7717391304347825,0.8900831782445211,0.6835179873154557,0.75,0.7272727272727273,0.0349913357935115,3
0.716,0.8,0.0618,0.0988,0.0,0.116,0.436,0.82,1.0,0.44,1,0.337,0,1,0,0.0639700977406537,0.5543478260869565,0.6607163204071556,0.5132306113318771,0.75,0.8181818181818182,0.0009328873505038,0
0.751,0.761,0.15,0.251,0.000238,0.0991,0.553,0.068,1.0,0.0,0,0.039,0,1,1,0.1357057919313205,0.8478260869565217,0.8621671920695809,0.2107358088370746,0.75,1.0,0.0115916673682571,2
0.749,0.663,0.0364,0.0379,0.000168,0.103,0.593,0.807,1.0,0.496,0,0.579,0,1,0,0.1296803851619826,0.7391304347826086,0.7489840100269664,0.2958367325455933,0.75,0.4545454545454546,0.0024611625961623,2
0.84,0.327,0.306,0.651,0.0,0.105,0.367,0.52,1.0,0.601,0,0.697,0,1,1,0.4175186345311639,0.5217391304347827,0.5690683276994948,0.5129016553067186,0.75,0.5454545454545454,0.0099270056675937,2
0.659,0.791,0.0358,0.0054,0.0,0.131,0.779,0.182,1.0,0.547,0,0.684,0,1,1,0.2292083587110995,0.4456521739130435,0.8807018876523983,0.512612174004579,0.75,0.0909090909090909,1.86828270697626e-05,2
0.685,0.645,0.121,0.422,1.35e-05,0.14,0.823,0.031,0.704,0.733,0,0.663,0,1,1,0.1378375242901476,0.6521739130434783,0.753427779254814,0.2330719229453407,0.75,0.0,0.0013351951339958,2
0.607,0.767,0.0474,0.118,0.0,0.122,0.662,0.717,0.537,0.538,0,0.756,0,1,1,0.1308205719423417,0.8478260869565217,0.7878764860040258,0.4210439748414432,0.5,0.4545454545454546,0.0054832825272812,2
0.648,0.776,0.0401,0.00956,0.0,0.145,0.625,0.775,1.0,0.636,1,0.442,0,0,1,0.2020088314626294,0.5543478260869565,0.7315507615177179,0.2107423879575778,0.75,0.1818181818181818,0.0023668579369551,1
0.857,0.828,0.258,0.0274,0.0,0.363,0.858,0.236,1.0,0.198,0,0.306,0,1,1,0.1499046521070797,0.7065217391304348,0.8389608416574879,0.2303613252980342,0.75,0.6363636363636364,0.0059499261160524,2
0.817,0.596,0.131,0.0588,0.91,0.067,0.328,0.9,1.0,0.424,0,0.481,0,1,1,0.5121849531598945,0.5326086956521738,0.5656500436780735,0.3684965393826153,0.75,0.4545454545454546,7.453139475982141e-05,2
0.738,0.744,0.103,0.0478,3.92e-06,0.251,0.569,0.623,1.0,0.378,0,0.379,0,0,0,0.1230259723309841,0.7282608695652173,0.7825211743704659,0.4228927077028342,0.75,1.0,0.0151462115229516,3
0.801,0.885,0.237,0.0935,0.0,0.0223,0.646,0.228,1.0,0.135,0,0.284,0,0,1,0.2093738217465703,0.6304347826086956,0.9186068593566028,0.2636385168030737,0.75,0.0909090909090909,0.0959255852820396,3
0.914,0.622,0.0892,0.146,1.68e-05,0.0632,0.77,0.834,1.0,0.613,1,0.672,0,0,1,0.1456085588329128,0.8478260869565217,0.770063428159064,0.4607950209216032,0.75,0.6363636363636364,0.0618513618449691,1
