track_dur_log,popularity,danceability,energy,speech_log,acousticness,instrumentalness,liveness_log,valence,loudness,tempo_log,tempo_confidence,time_signature,time_signature_confidence,k_0,k_1,k_2,k_3,k_4,k_5,k_6,k_7,k_8,k_9,k_10,key_confidence,mode,mode_confidence,artist_followers,al_type_compilation,al_type_single,exp_False
4.723593016931814,87,0.627,0.429,-1.4524341636244356,0.238,0.0,-2.1037342342488805,0.565,-8.255,4.839657156762725,0.111,5,1.0,0,1,0,0,0,0,0,0,0,0,0,0.659,1,0.647,4734773,0,1,0
4.887563296506261,93,0.571,0.544,-3.5098967985854963,0.453,0.00805,-1.1332037334377287,0.216,-10.613,4.883195784406559,0.504,4,1.0,0,0,0,0,0,0,1,0,0,0,0,0.628,1,0.672,740015,0,1,1
5.109780534886784,73,0.619,0.731,-1.3586791940869172,0.136,0.0,-3.114515809543958,0.604,-5.711,4.94074916663209,0.561,3,0.642,0,0,0,0,0,0,0,1,0,0,0,0.324,0,0.281,469162,0,1,1
5.139151632331264,77,0.742,0.644,-1.6245515502441485,0.187,0.0,-1.8140050781753747,0.32,-4.42,4.820547659231246,0.684,4,1.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.128,1131872,0,1,0
5.397488265992438,77,0.656,0.364,-3.4265151896464454,0.834,7.67e-05,-2.320749063621717,0.487,-6.877,5.030169911624816,0.154,4,1.0,0,0,1,0,0,0,0,0,0,0,0,0.852,1,0.766,122901,0,1,1
5.384614321732505,56,0.613,0.5,-3.586322865788844,0.547,0.000181,-1.1177951080848836,0.342,-8.349,4.605150185788089,0.191,4,0.941,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0.152,102992,0,0,1
5.688553771004675,65,0.382,0.543,-3.366795954944823,0.313,2.1e-05,-1.3167682984712803,0.166,-5.938,5.157053296543856,0.088,4,0.918,0,0,0,0,1,0,0,0,0,0,0,0.162,0,0.34,515851,0,1,1
5.457037590089665,66,0.867,0.766,-2.0874737133771,0.527,8.5e-05,-2.198225077669803,0.607,-3.542,4.5111122218343915,0.381,4,0.941,0,0,0,0,0,0,1,0,0,0,0,0.542,1,0.595,1740658,0,0,0
5.427712717532586,88,0.829,0.799,-2.4112845099173867,0.0151,0.000543,-1.4188175528254507,0.471,-5.389,4.574844990141979,0.495,4,1.0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0.055,65270837,0,0,1
5.5209447846884325,69,0.743,0.893,-2.831914188324596,0.136,1.62e-05,-0.5942072327050416,0.851,-3.951,4.543762757858728,0.302,4,0.995,0,0,0,0,0,0,1,0,0,0,0,0.674,1,0.739,313919,0,1,1
4.890349128221754,71,0.788,0.705,-2.1892564076870427,0.617,0.0,-1.2006450142332614,0.694,-6.696,4.605400159542146,0.176,4,1.0,0,0,0,0,0,0,1,0,0,0,0,0.151,1,0.335,4919,0,1,1
5.217221187501673,83,0.806,0.85,-2.3361418765228885,0.155,0.0,-1.6044503709230613,0.728,-4.84,4.554024249163934,0.255,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0.517,1,0.702,23063,0,1,0
5.149863760865271,70,0.744,0.328,-1.4653375684603434,0.681,0.0002,-2.05572501506252,0.532,-12.535,4.594341769730749,0.432,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0.109,1,0.336,104649,0,1,1
5.345544404910719,65,0.871,0.66,-1.2378743560016174,0.114,6.1e-05,-2.474560357733856,0.706,-3.506,4.574185067040313,0.163,4,1.0,0,0,0,0,1,0,0,0,0,0,0,0.517,0,0.462,3358687,0,0,0
5.2200530765519115,54,0.278,0.508,-2.3351082846996056,0.74,0.0,-2.2730262907525014,0.0409,-7.072,5.164282990305603,0.112,4,0.41,0,0,0,0,0,0,0,0,0,1,0,0.199,0,0.287,32043,0,0,0
5.3099197972788765,59,0.694,0.858,-3.3214624136433017,0.206,0.000374,-1.0671136216087387,0.596,-4.676,4.779711555463083,0.462,4,1.0,0,0,0,0,0,0,0,0,1,0,0,0.493,0,0.335,176822,0,1,1
4.846805702133992,79,0.793,0.62,-3.074775480894444,0.309,0.0,-2.111964733385396,0.917,-3.769,4.718311353714772,0.875,4,0.659,0,0,0,1,0,0,0,0,0,0,0,0.127,0,0.389,1474054,0,0,0
5.372742788309299,69,0.663,0.811,-3.503230107227307,0.0103,5.35e-06,-1.5606477482646683,0.937,-6.614,4.779375562179788,0.775,4,0.902,1,0,0,0,0,0,0,0,0,0,0,0.702,1,0.614,1749486,0,0,1
5.059425458265688,85,0.585,0.6,-0.8301130356331028,0.117,0.0,-2.987764103904814,0.617,-7.008,5.079134710520948,0.033,4,1.0,0,0,0,0,0,0,0,0,0,0,1,0.221,0,0.339,1557879,0,1,0
5.319946755670913,55,0.772,0.572,-2.5942751868433653,0.15,0.0,-2.0635681925235456,0.191,-8.133,4.51085950651685,0.057,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0.562,1,0.463,349928,0,0,0
5.035327906686628,86,0.87,0.548,-2.563949857128453,0.0924,4.6e-05,-2.9299445330159877,0.832,-5.253,4.564535673891908,0.867,4,1.0,0,0,0,0,0,0,0,0,0,0,1,0.486,0,0.489,1005499,0,1,0
5.446767543624925,68,0.646,0.452,-3.4834926243889854,0.723,0.0,-2.145581344184381,0.266,-8.152,4.549298003421459,0.256,4,0.761,1,0,0,0,0,0,0,0,0,0,0,0.584,1,0.614,94465,0,1,1
5.151909136452687,73,0.677,0.66,-3.074775480894444,0.248,0.0,-1.731605546408308,0.253,-7.104,4.844871891296304,0.768,4,0.596,0,1,0,0,0,0,0,0,0,0,0,0.636,1,0.603,3073350,0,1,1
5.128092350701315,55,0.671,0.248,-1.9449106487222299,0.936,0.0875,-2.162823150618887,0.396,-14.674,4.941878109118771,0.255,4,0.955,0,0,0,0,0,1,0,0,0,0,0,0.755,0,0.711,506098,0,1,1
5.290884813430711,67,0.747,0.631,-1.584745299843729,0.17,0.0,-2.31061726469131,0.76,-5.089,4.996820305062528,0.286,4,0.931,0,1,0,0,0,0,0,0,0,0,0,0.612,1,0.546,790570,0,0,0
5.775628605059064,84,0.909,0.824,-2.529485693185968,0.0777,0.00387,-2.752002088631393,0.585,-4.627,4.700207601322843,0.875,4,0.998,0,1,0,0,0,0,0,0,0,0,0,0.494,1,0.544,442192,0,1,1
5.141529044532354,80,0.951,0.878,-1.5558971455060706,0.0509,1.61e-05,-1.1363141558521213,0.923,-2.565,4.890454385839871,0.44,4,1.0,0,0,1,0,0,0,0,0,0,0,0,0.702,1,0.664,27490295,0,0,0
5.5134287461649825,54,0.894,0.677,-2.7364496756239083,0.207,1.9e-06,-2.0402208285265546,0.462,-8.054,4.700698523812407,0.877,4,0.883,0,0,0,0,1,0,0,0,0,0,0,0.604,1,0.453,73134,0,0,0
5.169688223950856,65,0.684,0.624,-1.2106617924767327,0.391,0.0,-1.7372712839439852,0.177,-6.493,4.992885358586034,0.102,4,0.924,0,0,0,0,0,0,1,0,0,0,0,0.53,0,0.51,790570,0,0,0
5.435946601536075,72,0.723,0.456,-3.3270179834879037,0.137,2.95e-05,-2.513306124309698,0.0383,-7.679,4.616495808318006,0.091,4,0.981,0,0,0,0,1,0,0,0,0,0,0,0.53,0,0.391,3324229,0,1,1
5.3309733094417675,77,0.339,0.214,-3.283414346005772,0.908,7.47e-06,-1.07587280169862,0.363,-11.714,4.551505661402398,0.224,3,0.308,0,0,0,0,1,0,0,0,0,0,0,0.625,1,0.583,5732988,0,0,1
5.268708313043919,88,0.696,0.559,-2.6693103727862795,0.0618,5.58e-05,-2.422495389666603,0.433,-9.202,5.099829841789084,0.384,4,1.0,0,0,0,0,0,0,0,1,0,0,0,0.716,1,0.661,68732645,0,0,1
5.013132174294843,57,0.885,0.507,-1.0469690555162714,0.088,0.0,-2.234926444520231,0.801,-8.869,4.7877500427530695,0.316,4,0.803,0,0,1,0,0,0,0,0,0,0,0,0.302,1,0.421,431,0,1,1
5.386877543527517,66,0.508,0.689,-1.4567168254164364,0.121,0.00513,-2.332013903684858,0.43,-7.826,4.5578793971933935,0.093,4,0.753,0,0,0,0,0,0,1,0,0,0,0,0.598,0,0.605,1819933,0,0,0
5.385732828550986,89,0.637,0.398,-2.875286120478124,0.0573,1.03e-06,-2.2926347621408776,0.0374,-8.29,4.682668120008475,0.189,4,0.911,0,0,0,0,0,0,0,1,0,0,0,0.503,1,0.501,68732645,0,0,0
4.701706886036121,59,0.841,0.452,-1.8388510767619055,0.873,5.7e-05,-2.3238087294456724,0.392,-8.04,4.787341731530921,0.511,4,0.986,0,1,0,0,0,0,0,0,0,0,0,0.555,0,0.549,63066,0,1,0
5.548589585250499,53,0.839,0.716,-2.4674597361842796,0.151,0.0,-2.3025850929940455,0.288,-7.909,4.852858046213298,0.607,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0.011,1,0.393,216241,0,0,0
4.79853883171211,68,0.907,0.479,-1.305636458102436,0.254,0.0,-2.7318307297676134,0.539,-7.091,4.499620763599624,0.467,4,1.0,0,0,0,0,0,0,0,0,1,0,0,0.549,1,0.525,17814,0,1,0
4.792479284293085,72,0.622,0.809,-2.2537949288246137,0.246,0.0,-1.1425641761972924,0.606,-5.782,4.606309536681517,0.758,4,1.0,0,0,0,1,0,0,0,0,0,0,0,0.622,0,0.303,1431654,0,1,1
4.82080562181198,83,0.466,0.0918,-3.6156289923743437,0.929,0.803,-0.8232558659069656,0.0841,-26.813,4.554024249163934,0.038,4,0.877,0,0,0,0,0,0,0,0,0,0,1,0.397,1,0.197,158420,0,1,1
5.142066983886818,75,0.91,0.447,-2.676551534042839,0.101,0.000377,-1.9805015938249322,0.315,-4.868,4.828585700317007,0.692,4,1.0,0,0,0,0,0,0,0,0,0,0,1,0.131,0,0.531,299820,0,1,0
5.265494543180534,58,0.696,0.707,-1.5278579254416775,0.368,0.0,-2.198225077669803,0.506,-6.704,4.4713873331786775,0.0,4,1.0,0,0,0,0,0,0,0,0,1,0,0,0.593,0,0.642,187908,0,0,0
5.477789032925962,93,0.801,0.806,-3.2675409968494815,0.382,0.000669,-2.1715568305876416,0.802,-5.206,4.672819488623841,0.492,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0.593,1,0.597,1923079,0,1,1
5.428028973069694,59,0.714,0.487,-3.661264287080963,0.562,0.0,-2.4135166537013273,0.528,-7.396,4.605260181938334,0.506,4,0.986,0,0,0,0,0,0,0,1,0,0,0,0.579,1,0.746,235933,0,0,1
5.148859823373255,58,0.506,0.55,-1.5606477482646683,0.404,0.0,-2.017406150760383,0.51,-8.791,4.433479916262797,0.193,4,0.991,0,0,0,0,0,0,1,0,0,0,0,0.537,1,0.825,988089,0,1,1
5.1073384426629,78,0.784,0.814,-3.0704558197499274,0.0559,0.0,-1.6398971199188088,0.728,-2.436,4.8672267108008995,0.63,4,1.0,0,0,0,0,0,0,1,0,0,0,0,0.521,1,0.559,615990,0,1,1
5.112975252460577,60,0.902,0.504,-1.7486999797676082,0.0955,1.5e-06,-2.3517753371848173,0.487,-7.136,4.511002353456598,0.2,4,0.983,0,1,0,0,0,0,0,0,0,0,0,0.555,0,0.586,73706,0,1,0
5.093351348269528,64,0.819,0.633,-1.8078888511579385,0.0696,0.0,-1.8140050781753747,0.794,-6.619,4.692008214620429,0.72,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0.471,1,0.49,487978,0,0,0
5.14895852085684,85,0.696,0.793,-2.333044300478754,0.0683,3.78e-06,-1.7147984280919266,0.698,-5.733,4.787516742469551,0.86,4,0.807,0,0,0,0,0,0,0,0,1,0,0,0.065,1,0.449,6751966,0,1,1
5.104131708810578,82,0.838,0.545,-2.8067661740413676,0.0966,0.0,-2.3783868064103277,0.428,-6.1,4.500065193237062,0.433,4,0.697,0,0,0,0,0,0,0,0,0,1,0,0.284,0,0.35,375910,0,1,1
5.423464332900614,64,0.683,0.885,-2.4270151713722226,0.14,0.0,-1.987774353154012,0.285,-2.827,4.7363475600838125,0.555,4,0.946,0,0,1,0,0,0,0,0,0,0,0,0.512,1,0.468,59125,0,1,1
5.016332368240748,54,0.739,0.735,-2.1286317858706076,0.431,0.0026,-2.0325579557809856,0.53,-6.276,4.941163736628877,0.774,4,1.0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0.071,225236,0,1,0
5.137450013622999,63,0.748,0.703,-3.0704558197499274,0.0336,5.36e-05,-1.987774353154012,0.634,-6.349,4.70058036079275,0.943,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0.224,1,0.352,29043,0,0,0
5.204534020539534,56,0.71,0.559,-2.5497652221364966,0.175,0.0,-3.079113882493042,0.573,-7.478,4.9552776109084204,0.498,4,0.923,0,0,0,1,0,0,0,0,0,0,0,0.448,0,0.421,1440773,0,0,1
5.4733121479555304,62,0.762,0.837,-1.5371172508544744,0.344,2.38e-06,-2.397995277798704,0.497,-5.891,4.918702737029982,0.891,4,1.0,0,0,0,0,0,0,0,0,0,1,0,0.596,0,0.565,1935371,0,1,1
5.241747015059643,68,0.743,0.583,-2.8387285247443264,0.616,0.0,-2.91139112512024,0.602,-6.37,4.935056497220225,0.484,4,1.0,0,0,0,0,0,0,0,0,0,0,1,0.455,1,0.485,44373,0,1,1
5.0827202689892275,72,0.789,0.609,-3.137295837875778,0.0188,0.0,-2.6736487743848776,0.446,-7.296,4.5954127365321105,0.343,4,1.0,0,0,0,0,0,0,0,0,1,0,0,0.705,0,0.653,529847,0,1,0
5.154591327513445,78,0.764,0.532,-3.0138962441816624,0.598,0.0,-1.3470736479666092,0.859,-5.979,4.819878258481199,0.706,4,0.991,0,0,0,0,0,0,0,0,0,1,0,0.416,0,0.557,1355139,0,1,1
5.103937398459904,64,0.542,0.871,-3.0878475624617967,0.051,0.0,-1.6347557204183902,0.557,-2.871,4.905148844583168,0.035,3,0.087,0,1,0,0,0,0,0,0,0,0,0,0.37,1,0.507,2779434,0,0,1
5.270272767322257,80,0.609,0.966,-2.8629511623201727,0.00194,2.83e-06,-1.1907275775759154,0.505,-4.469,4.62511005876764,0.947,4,1.0,0,0,0,0,0,0,0,1,0,0,0,0.516,1,0.625,1649733,0,0,1
5.076448003111557,71,0.613,0.96,-2.9150743705365367,0.265,0.0,-1.4271163556401458,0.669,-4.343,5.075048807420676,0.528,4,0.838,0,0,0,0,0,1,0,0,0,0,0,0.397,0,0.397,1266122,0,0,0
5.143609031259871,63,0.387,0.905,-2.2730262907525014,0.00158,6.5e-05,-1.3943265328171548,0.6,-6.433,5.191889614929788,0.279,4,1.0,0,0,0,0,0,0,0,1,0,0,0,0.902,1,0.598,1106803,0,1,1
5.760433722872367,56,0.888,0.451,-2.6338708029279587,0.0079,0.000225,-2.7887181041696647,0.399,-10.013,4.718347074060191,0.919,4,1.0,0,0,1,0,0,0,0,0,0,0,0,0.597,1,0.501,56921,0,1,0
5.326345872269317,80,0.713,0.625,-3.619353391465326,0.573,0.0,-2.2072749131897207,0.687,-3.473,4.736400182430781,1.0,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0.761,1,0.708,29163862,0,1,1
5.138741161809011,90,0.908,0.546,-1.1301029557594804,0.0127,0.0,-2.64930970607961,0.225,-10.491,4.875464463088633,0.428,4,0.975,0,0,0,0,0,0,0,0,0,0,0,0.304,1,0.275,72390794,0,0,0
5.447021813967384,88,0.686,0.494,-3.338222582500767,0.613,5.8e-05,-0.9113031903631159,0.7,-7.093,5.129579137236345,0.413,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0.372,1,0.484,3002129,0,0,0
5.130821366072642,51,0.696,0.831,-1.6094379124341003,0.16,0.0305,-1.6450650900772514,0.824,-4.711,5.112403364643358,0.287,4,0.811,0,0,0,0,1,0,0,0,0,0,0,0.44,1,0.449,225236,0,0,0
5.645775465567012,63,0.599,0.546,-3.402197881995739,0.17,0.0,-2.1803674602697964,0.336,-6.795,4.9691881041820825,0.17,4,0.959,0,0,0,0,1,0,0,0,0,0,0,0.255,1,0.369,275941,0,0,1
5.138711836037815,84,0.794,0.677,-2.6408589515618868,0.446,0.0313,-2.577021938695806,0.611,-9.969,4.619733622465142,0.647,3,0.614,0,0,0,0,0,0,0,0,0,0,1,0.667,1,0.431,2188898,0,1,1
5.456700505441959,75,0.596,0.735,-3.405205403059694,0.0748,0.0,-1.313043899380298,0.524,-6.362,4.683112227267675,0.389,4,1.0,0,0,0,0,0,0,0,0,0,1,0,0.646,1,0.603,768265,0,0,1
5.32755087316825,57,0.627,0.409,-3.5370171048046903,0.66,0.0,-1.7092582477163114,0.381,-7.355,4.912574000111957,0.421,4,0.911,0,0,0,0,0,0,0,0,1,0,0,0.576,1,0.598,29061,0,0,1
5.00445624301954,82,0.889,0.742,-1.0272222925814367,0.299,0.000568,-2.7181005369557116,0.479,-3.495,4.86821883159799,0.5,4,1.0,0,0,0,0,1,0,0,0,0,0,0,0.364,0,0.338,18759,0,1,0
4.951168335262708,88,0.704,0.756,-0.8029620465671519,0.298,3.75e-06,-2.462753845146867,0.461,-4.948,4.801862980081019,0.039,3,0.413,1,0,0,0,0,0,0,0,0,0,0,0.567,1,0.477,266129,0,0,0
5.529429087511423,69,0.483,0.199,-3.1349943408874985,0.843,0.0,-2.4292827460400033,0.276,-13.909,4.82696082252569,0.025,4,0.701,0,0,0,0,0,0,0,0,1,0,0,0.521,1,0.612,1821200,0,1,1
5.301601966339253,77,0.828,0.533,-2.396895772465287,0.214,2.8e-05,-1.18090753139494,0.605,-5.779,4.532825274114429,0.436,4,1.0,0,0,0,0,0,0,1,0,0,0,0,0.687,0,0.689,1112637,0,1,0
5.215587718949041,58,0.829,0.701,-2.551046452292545,0.082,0.274,-2.0024805005437076,0.886,-8.587,5.100079819688681,0.861,4,1.0,0,0,0,0,0,0,0,1,0,0,0,0.771,0,0.728,217644,0,0,1
5.519663303120573,56,0.739,0.45,-3.3610155920293234,0.763,2.26e-06,-2.282782465697866,0.368,-10.189,4.787633399414938,0.434,4,1.0,0,0,0,0,0,0,0,0,0,0,1,0.482,1,0.332,238740,1,0,1
5.1189992947738565,59,0.768,0.877,-1.1874435023747254,0.366,0.000338,-1.1647520911726548,0.786,-3.849,4.770565973359104,0.079,4,1.0,0,0,1,0,0,0,0,0,0,0,0,0.509,1,0.36,68879,0,1,0
5.310364507458703,77,0.479,0.527,-3.6082215510964817,0.247,4.32e-06,-1.4146938356415886,0.245,-11.482,4.418033052896233,0.451,4,1.0,0,0,0,0,0,0,0,0,0,1,0,0.583,0,0.432,800716,0,1,1
5.4584018351490995,73,0.385,0.464,-3.2089254940150327,0.452,0.0,-2.2164073967529934,0.15,-6.975,4.926086337405198,0.391,4,0.222,0,0,1,0,0,0,0,0,0,0,0,0.489,1,0.589,944014,0,1,1
5.5121375904013625,64,0.737,0.806,-2.6809215337139576,0.117,0.0,-1.2909841813155656,0.502,-6.701,4.82827373650228,0.72,4,0.93,0,1,0,0,0,0,0,0,0,0,0,0.818,0,0.784,336731,0,1,1
5.439816928821736,86,0.564,0.903,-1.18090753139494,0.356,0.0,-1.742969305058623,0.607,-3.221,4.36045819925579,0.078,4,0.953,0,0,0,0,0,1,0,0,0,0,0,0.69,1,0.371,65270837,0,0,1
4.912198899437159,67,0.767,0.787,-2.855970331178832,0.0367,8.82e-05,-3.036554268074246,0.675,-6.946,5.0433993101346415,0.224,4,0.994,0,0,0,0,0,0,0,0,0,0,0,0.362,1,0.444,18628,0,1,1
5.648865077273796,64,0.575,0.562,-3.543913683863751,0.45,0.0,-2.2926347621408776,0.334,-7.396,4.867965126931923,0.353,4,0.979,0,0,0,0,0,0,1,0,0,0,0,0.647,1,0.619,8610,0,1,1
5.452993622521666,83,0.44,0.317,-2.935578350734244,0.891,4.78e-06,-1.9589953886039688,0.268,-9.258,5.135292426695672,0.132,3,0.993,0,0,0,0,0,0,0,0,1,0,0,0.451,1,0.553,8115903,0,0,1
5.3463977550768,60,0.695,0.391,-3.1212954965293367,0.734,0.0,-1.9661128563728327,0.355,-9.77,4.770243849372492,0.414,4,1.0,0,0,0,0,0,0,0,0,0,0,1,0.604,0,0.705,1935371,0,1,1
5.123963979403259,70,0.876,0.698,-2.9243422774673182,0.155,1.91e-05,-1.7092582477163114,0.85,-9.543,4.867788264395945,0.841,4,1.0,0,0,0,0,0,1,0,0,0,0,0,0.426,1,0.223,81928,0,1,1
5.199733835169234,71,0.805,0.48,-3.0683029663888264,0.328,0.0,-2.7287632426997517,0.345,-8.971,4.585365358689492,0.211,4,0.947,0,0,0,0,0,1,0,0,0,0,0,0.281,1,0.314,314716,0,1,0
5.3471075307174685,53,0.568,0.729,-3.0988730324735045,0.0679,0.0,-2.3655248927679198,0.0979,-5.957,4.881725585968122,0.75,4,0.858,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0.066,53164,0,1,1
5.339843113376535,63,0.261,0.232,-3.4577677331505496,0.769,1.81e-05,-1.5606477482646683,0.167,-9.304,4.7583718442081935,0.123,3,0.888,0,0,0,0,0,1,0,0,0,0,0,0.287,1,0.526,19958,0,0,1
4.967282321573868,54,0.888,0.748,-1.9519282213808764,0.033,0.00863,-2.377308639189982,0.384,-5.044,4.8830140213039686,0.964,4,0.98,0,0,0,0,0,0,0,0,0,1,0,0.354,1,0.353,39993,0,1,1
4.969813299576001,60,0.755,0.726,-1.5606477482646683,0.00386,0.162,-0.7465479572870606,0.415,-7.426,4.86783440546458,0.823,4,0.875,0,0,0,1,0,0,0,0,0,0,0,0.344,0,0.279,7132,0,1,0
5.214005977671466,62,0.72,0.602,-2.659260036932778,0.23,0.00472,-0.6753072624316143,0.709,-6.797,4.542933014712352,0.689,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0.558,1,0.532,921934,0,0,1
5.061423460928361,61,0.891,0.663,-2.145581344184381,0.00311,5.47e-05,-2.1803674602697964,0.523,-5.816,4.778795708303521,0.879,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0.752,1,0.556,60220,0,1,1
5.65128143369242,52,0.715,0.913,-2.8841908988210836,0.593,0.0,-2.0099154790312257,0.8,-2.315,4.654131764036753,0.898,4,0.955,0,0,0,0,0,1,0,0,0,0,0,0.656,0,0.316,1667113,0,1,1
5.246460755632782,88,0.463,0.642,-1.0788096613719298,0.314,0.0,-2.6794627442502974,0.339,-4.474,4.423516406181446,0.123,4,0.972,0,1,0,0,0,0,0,0,0,0,0,0.548,1,0.566,13208512,0,0,0
5.513400519960175,80,0.339,0.58,-3.4451492691913383,0.554,2.15e-05,-0.8651224452997557,0.319,-5.426,4.4049738224572055,0.125,4,0.99,0,0,0,0,0,0,1,0,0,0,0,0.391,1,0.49,2219400,0,1,1
5.327968397546087,85,0.663,0.559,-3.241632811990817,0.136,0.0894,-2.2256240518579173,0.296,-8.242,4.976795809459893,0.547,4,1.0,0,0,0,0,0,0,1,0,0,0,0,0.267,0,0.403,81117,0,1,0
5.389391313447408,56,0.531,0.342,-3.4451492691913383,0.667,0.0,-2.4157537910996836,0.222,-11.622,4.703494002043789,0.228,3,0.291,0,0,0,0,0,0,1,0,0,0,0,0.352,1,0.437,121456,0,1,1
5.926520610467317,62,0.861,0.598,-2.7105533313203285,0.00483,0.0607,-3.486755270023802,0.417,-11.155,4.727440914647859,0.865,4,1.0,0,0,0,0,0,0,0,1,0,0,0,0.281,1,0.464,51607,0,1,1
5.161162273386996,64,0.888,0.594,-2.355985869721161,0.188,2.13e-05,-2.3936044913812142,0.923,-5.49,4.851959948947577,0.882,4,1.0,0,0,0,0,0,0,0,0,0,0,1,0.563,0,0.542,212130,0,0,0
5.201382367439466,54,0.714,0.721,-1.523260216193048,0.0502,0.0,-0.7743572359854884,0.654,-7.876,5.075205064745556,0.233,4,0.459,0,0,0,0,0,1,0,0,0,0,0,0.461,0,0.388,349928,0,0,0
5.562875376840768,62,0.662,0.205,-3.3552684497737557,0.876,0.00354,-2.2164073967529934,0.268,-14.005,4.941006506171585,0.32,4,1.0,0,0,0,0,0,1,0,0,0,0,0,0.389,0,0.604,136968,0,1,1
5.607858773352711,63,0.468,0.544,-3.18689277901515,0.554,0.0,-2.448767603172127,0.296,-6.755,4.289870226499637,0.001,4,0.928,0,0,0,1,0,0,0,0,0,0,0,0.43,0,0.501,2881919,0,1,1
5.351265540866132,51,0.748,0.777,-3.146555163288575,0.0471,0.00426,-2.071473372030659,0.97,-4.783,4.796071497861495,0.77,4,1.0,0,0,0,0,0,0,0,0,0,0,1,0.487,1,0.537,336198,0,0,1
5.37564870948436,54,0.539,0.33,-3.6888794541139363,0.465,1.39e-05,-2.7105533313203285,0.574,-8.821,4.983202430445011,0.664,4,0.984,0,0,0,0,0,0,0,0,0,1,0,0.64,1,0.689,34421,0,1,1
6.23868003062546,54,0.609,0.301,-2.2072749131897207,0.00944,0.00341,-1.6820086052689358,0.321,-13.958,5.3565721236284904,0.465,4,1.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.069,170741,0,1,1
5.0369526024136295,76,0.692,0.75,-3.191747157479948,0.145,0.0,-2.017406150760383,0.443,-4.328,4.787800028590426,0.693,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0.254,0,0.432,797194,0,1,1
5.170779405945507,77,0.44,0.624,-3.3610155920293234,0.547,4.02e-06,-2.3434070875143007,0.479,-7.12,5.02509688603726,0.183,4,0.958,0,0,0,0,0,0,0,0,1,0,0,0.789,0,0.904,800716,0,1,1
5.5040705786581645,53,0.465,0.743,-2.0249533563957662,0.0113,0.0,-2.4674597361842796,0.221,-5.241,4.975270603589289,0.245,4,0.918,0,0,0,0,1,0,0,0,0,0,0,0.246,1,0.271,334849,0,1,0
5.464509541412108,76,0.453,0.655,-3.653512310276645,0.0794,7.61e-06,-2.4662811856648355,0.368,-4.22,5.147564241821679,0.521,4,0.946,0,0,0,0,0,0,0,0,0,1,0,0.563,1,0.599,2839439,0,0,1
5.1922788433172355,58,0.705,0.919,-2.8067661740413676,0.00724,0.0,-2.4179959445053734,0.921,-5.799,4.941813836488534,0.943,4,0.988,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.191,19009,0,1,1
5.207089841356123,73,0.767,0.652,-1.7719568419318752,0.356,0.0,-2.4534079827286295,0.451,-6.398,4.8682418924671556,0.837,4,1.0,0,0,0,0,0,0,0,0,0,1,0,0.204,0,0.317,790570,0,0,0
5.188346238332527,80,0.915,0.621,-2.3025850929940455,0.0745,0.0,-0.4652151125139384,0.527,-6.471,4.882536735912342,0.883,4,1.0,0,0,1,0,0,0,0,0,0,0,0,0.318,1,0.144,37939479,0,0,0
5.0636767262668485,75,0.846,0.81,-2.445301395195641,0.222,0.0,-1.973281345851445,0.762,-3.332,4.905822776408259,0.834,4,0.629,0,0,0,0,0,0,0,0,0,1,0,0.73,0,0.549,4163538,0,1,1
4.9665092360537,74,0.734,0.532,-2.282782465697866,0.361,0.0,-2.2537949288246137,0.491,-9.038,4.927565230824712,0.288,4,1.0,0,0,0,0,0,0,0,1,0,0,0,0.106,0,0.457,144532,0,0,0
5.544098737884746,69,0.535,0.509,-3.4769990950784373,0.285,0.0,-2.0325579557809856,0.177,-7.701,4.975553736142101,0.371,4,0.895,0,0,0,0,0,1,0,0,0,0,0,0.568,1,0.584,822201,0,1,1
4.924786876970218,78,0.767,0.684,-3.144232281872435,0.508,0.0,-3.177254150177381,0.965,-3.221,4.553887417860929,0.501,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,0.605,49720,0,1,1
5.156765322897214,61,0.832,0.647,-2.583622622727158,0.0588,0.0014,-0.8891620644859025,0.488,-7.954,4.625325692191656,0.765,4,1.0,0,0,0,0,0,0,0,0,0,1,0,0.589,0,0.596,369570,0,1,1
